"1057","cibāre","cib","cibāre","cibāv","cibātus","食べる","to feed","1","0","0","0","0","0"
"1058","circāre","circ","circāre","circāv","circātus","行き渡る","to go around","1","0","0","0","0","0"
"1059","circināre","circin","circināre","circināv","circinātus","行き渡る","circle around","1","0","0","0","0","0"
"1060","circulāre","circul","circulāre","circulāv","circulātus","周りを一周","circular","1","0","0","0","0","0"
"1061","circumaedificāre","circumaedific","circumaedificāre","circumaedificāv","circumaedificātus","構築する","build around","1","0","0","0","0","0"
"1062","circumaggerāre","circumagger","circumaggerāre","circumaggerāv","circumaggerātus","丸める","heaped around","1","0","0","0","0","0"
"1063","circumambulāre","circumambul","circumambulāre","circumambulāv","circumambulātus","歩き回る","walk around","1","0","0","0","0","0"
"1064","circumarāre","circumar","circumarāre","circumarāv","circumarātus","周りを回る","go around","1","0","0","0","0","0"
"1065","circumcalcāre","circumcalc","circumcalcāre","circumcalcāv","circumcalcātus","歩き回る","walk around","1","0","0","0","0","0"
"1066","circumcumulāre","circumcumul","circumcumulāre","circumcumulāv","circumcumulātus","周りを循環","to circulate","1","0","0","0","0","0"
"1067","circumcursāre","circumcurs","circumcursāre","circumcursāv","circumcursātus","走り回る","run around","1","0","0","0","0","0"
"1068","circumdolāre","circumdol","circumdolāre","circumdolāv","circumdolātus","身につける","to wear around","1","0","0","0","0","0"
"1069","circumequitāre","circumequit","circumequitāre","circumequitāv","circumequitātus","約","ride around","1","0","0","0","0","0"
"1070","circumerrāre","circumerr","circumerrāre","circumerrāv","circumerrātus","歩き回る","to wander around","1","0","0","0","0","0"
"1071","circumflāre","circumfl","circumflāre","circumflāv","circumflātus","吹き飛ばす","to blow around","1","0","0","0","0","0"
"1072","circumligāre","circumlig","circumligāre","circumligāv","circumligātus","縛り付ける","to bind around","1","0","0","0","0","0"
"1073","circumnavigāre","circumnavig","circumnavigāre","circumnavigāv","circumnavigātus","一周する","to sail around","1","0","0","0","0","0"
"1074","circumplicāre","circumplic","circumplicāre","circumplicāv","circumplicātus","周りを一周する","fold over","1","0","0","0","0","0"
"1075","circumrotāre","circumrot","circumrotāre","circumrotāv","circumrotātus","振り返る","to turn round","1","0","0","0","0","0"
"1076","circumspectāre","circumspect","circumspectāre","circumspectāv","circumspectātus","周りを見回す","look round","1","0","0","0","0","0"
"1077","circumvallāre","circumvall","circumvallāre","circumvallāv","circumvallātus","投資する","invest it","1","0","0","0","0","0"
"1078","circumvectāre","circumvect","circumvectāre","circumvectāv","circumvectātus","持ち歩きる","sail around","1","0","0","0","0","0"
"1079","circumvolāre","circumvol","circumvolāre","circumvolāv","circumvolātus","飛び回る","fly around","1","0","0","0","0","0"
"1080","circumvolitāre","circumvolit","circumvolitāre","circumvolitāv","circumvolitātus","飛び回る","fly around","1","0","0","0","0","0"
"1081","citāre","cit","citāre","citāv","citātus","引用する","to cite","1","0","0","0","0","0"
"1082","citharizāre","cithariz","citharizāre","citharizāv","citharizātus","ギターを弾く","to play the guitar","1","0","0","0","0","0"
"1083","clamāre","clam","clamāre","clamāv","clamātus","叫ぶ","shout","1","0","0","0","0","0"
"1084","clamitāre","clamit","clamitāre","clamitāv","clamitātus","叫ぶ","to exclaim","1","0","0","0","0","0"
"1085","clarāre","clar","clarāre","clarāv","clarātus","明るくする","brighten","1","0","0","0","0","0"
"1086","clarificāre","clarific","clarificāre","clarificāv","clarificātus","栄光を与える","to glorify","1","0","0","0","0","0"
"1087","claudicāre","claudic","claudicāre","claudicāv","claudicātus","足を引きずる","limping","1","0","0","0","0","0"
"1088","clavāre","clav","clavāre","clavāv","clavātus","クラブレ","clubre","1","0","0","0","0","0"
"1089","clināre","clin","clināre","clināv","clinātus","断る","turn down","1","0","0","0","0","0"
"1090","clipeāre","clipe","clipeāre","clipeāv","clipeātus","守る、保護する","shields","1","0","0","0","0","0"
"1091","clodicāre","clodic","clodicāre","clodicāv","clodicātus","停止する","halt","1","0","0","0","0","0"
"1092","clypeāre","clype","clypeāre","clypeāv","clypeātus","クリピア","clypeare","1","0","0","0","0","0"
"1093","coacervāre","coacerv","coacervāre","coacervāv","coacervātus","積み上げる、積む、集める、足す、合計する","to heap up, to pile up, to amass, to collect together, to gather together, to add, to sum, to total","1","0","0","0","0","0"
"1094","coactāre","coact","coactāre","coactāv","coactātus","調理する","to force","1","0","0","0","0","0"
"1095","coadunāre","coadun","coadunāre","coadunāv","coadunātus","組み立てる","unite","1","0","0","0","0","0"
"1096","coaedificāre","coaedific","coaedificāre","coaedificāv","coaedificātus","他の人と共に構築する、その上に構築する","to build with others, to build upon","1","0","0","0","0","0"
"1097","coaequāre","coaequ","coaequāre","coaequāv","coaequātus","均等化する","equalize","1","0","0","0","0","0"
"1098","coagitāre","coagit","coagitāre","coagitāv","coagitātus","考える","to think about","1","0","0","0","0","0"
"1099","coagmentāre","coagment","coagmentāre","coagmentāv","coagmentātus","参加する、つながる、ぴったり合う、一緒に締める","to join, to connect, to fit together, to fasten together","1","0","0","0","0","0"
"1100","coagulāre","coagul","coagulāre","coagulāv","coagulātus","凝固する","curdle","1","0","0","0","0","0"
"1101","coambulāre","coambul","coambulāre","coambulāv","coambulātus","歩き回る","walk together","1","0","0","0","0","0"
"1102","coangustāre","coangust","coangustāre","coangustāv","coangustātus","狭める","narrow","1","0","0","0","0","0"
"1103","coarctāre","coarct","coarctāre","coarctāv","coarctātus","絞り込む","narrowed down","1","0","0","0","0","0"
"1104","coartāre","coart","coartāre","coartāv","coartātus","減らす","hemmed in","1","0","0","0","0","0"
"1105","coaxāre","coax","coaxāre","coaxāv","coaxātus","鳴く","to croak","1","0","0","0","0","0"
"1106","coenāre","coen","coenāre","coenāv","coenātus","食事をする","dine out","1","0","0","0","0","0"
"1107","coeptāre","coept","coeptāre","coeptāv","coeptātus","熱心に始める、着手する、試みる、開始する、始まる","to begin eagerly, to undertake, to attempt, to commence, to make start","1","0","0","0","0","0"
"1109","cognomināre","cognomin","cognomināre","cognomināv","cognominātus","名前が付けられる、呼ばれる、特定の姓を持つ","to be named, to be called, to have specified surname","1","0","0","0","0","0"
"1110","cohabitāre","cohabit","cohabitāre","cohabitāv","cohabitātus","一緒に住む","live together","1","0","0","0","0","0"
"1111","cohonestāre","cohonest","cohonestāre","cohonestāv","cohonestātus","敬意を表する","embellish","1","0","0","0","0","0"
"1112","cohortāre","cohort","cohortāre","cohortāv","cohortātus","奨励する","encourage","1","0","0","0","0","0"
"1113","coinquināre","coinquin","coinquināre","coinquināv","coinquinātus","汚す","defile","1","0","0","0","0","0"
"1114","colāre","col","colāre","colāv","colātus","育成する、養う","to cultivate","1","0","0","0","0","0"
"1115","colaphizāre","colaphiz","colaphizāre","colaphizāv","colaphizātus","裾を折り返す","to cuff","1","0","0","0","0","0"
"1116","collaborāre","collabor","collaborāre","collaborāv","collaborātus","他の人と協力する、協力する、協同する、協働する","to work together with others, to collaborate","1","0","0","0","0","0"
"1117","collacrimāre","collacrim","collacrimāre","collacrimāv","collacrimātus","泣きる","weep over","1","0","0","0","0","0"
"1118","collaudāre","collaud","collaudāre","collaudāv","collaudātus","称賛する","applaud, to praise highly","1","0","0","0","0","0"
"1119","colligāre","collig","colligāre","colligāv","colligātus","集まる","bind together","1","0","0","0","0","0"
"1120","colliquāre","colliqu","colliquāre","colliquāv","colliquātus","溶融する","to melt","1","0","0","0","0","0"
"1121","collocāre","colloc","collocāre","collocāv","collocātus","見つける","locate","1","0","0","0","0","0"
"1122","collustrāre","collustr","collustrāre","collustrāv","collustrātus","明らかにする","emphasize","1","0","0","0","0","0"
"1123","colorāre","color","colorāre","colorāv","colorātus","彩る","color","1","0","0","0","0","0"
"1124","combināre","combin","combināre","combināv","combinātus","結合する","combine","1","0","0","0","0","0"
"1125","comitāre","comit","comitāre","comitāv","comitātus","同行する","accompany","1","0","0","0","0","0"
"1126","comitiāre","comiti","comitiāre","comitiāv","comitiātus","選出する","to elect","1","0","0","0","0","0"
"1127","commacerāre","commacer","commacerāre","commacerāv","commacerātus","ふやかす","macerate","1","0","0","0","0","0"
"1128","commaculāre","commacul","commaculāre","commaculāv","commaculātus","汚す","stain","1","0","0","0","0","0"
"1129","commanducāre","commanduc","commanducāre","commanducāv","commanducātus","噛む","chew","1","0","0","0","0","0"
"1130","commeāre","comme","commeāre","commeāv","commeātus","旅行する","to travel to","1","0","0","0","0","0"
"1131","commemorāre","commemor","commemorāre","commemorāv","commemorātus","思い出す、覚える、言及する、述べる、関する、関係する、記録に残す、撮る、記録する","to recall, to remember, to mention, to relate, to place on record","1","0","0","0","0","0"
"1132","commendāre","commend","commendāre","commendāv","commendātus","おすすめする","to recommend","1","0","0","0","0","0"
"1133","commigrāre","commigr","commigrāre","commigrāv","commigrātus","引っ越す、移行する、すべての効果のある場所に移動する","to migrate, to move to place with all effects","1","0","0","0","0","0"
"1134","commodāre","commod","commodāre","commodāv","commodātus","貸す","to lend","1","0","0","0","0","0"
"1135","commonstrāre","commonstr","commonstrāre","commonstrāv","commonstrātus","開示する","disclose","1","0","0","0","0","0"
"1136","communicāre","communic","communicāre","communicāv","communicātus","伝える、分かち合う、共有する、参加する、加わる、繋げる、結合する、追加する、加える、連結する、接続する、共通にする、共通の使用に持ち込む、汚染する、汚す、伝達する、伝送する、通信する、やりとりをする","to impart, to share, to partake, to participate in, to join, to unite, to add, to link, to connect, to make common, to bring into common use, to contaminate, to defile, to communicate","1","0","0","0","0","0"
"1137","commurmurāre","commurmur","commurmurāre","commurmurāv","commurmurātus","つぶやく","to murmur","1","0","0","0","0","0"
"1138","commutāre","commut","commutāre","commutāv","commutātus","通う","to commute","1","0","0","0","0","0"
"1139","compacāre","compac","compacāre","compacāv","compacātus","圧縮する","to compacted","1","0","0","0","0","0"
"1141","compellāre","compell","compellāre","compellāv","compellātus","対処する","to address","1","0","0","0","0","0"
"1142","compensāre","compens","compensāre","compensāv","compensātus","補償する","to compensate","1","0","0","0","0","0"
"1143","comperendināre","comperendin","comperendināre","comperendināv","comperendinātus","抱きしめる","to embracing","1","0","0","0","0","0"
"1144","compilāre","compil","compilāre","compilāv","compilātus","積み上げる","to compile","1","0","0","0","0","0"
"1145","complanāre","complan","complanāre","complanāv","complanātus","平準化する","to level out","1","0","0","0","0","0"
"1146","complantāre","complant","complantāre","complantāv","complantātus","成長する","to be planted","1","0","0","0","0","0"
"1147","complexāre","complex","complexāre","complexāv","complexātus","受け入れる","embrace","1","0","0","0","0","0"
"1148","complicāre","complic","complicāre","complicāv","complicātus","折りたたむ、一緒に折りたたむ、一緒に折りたたむ、巻き上げる、一緒に巻く","to fold up, to fold together, to roll up, to roll together","1","0","0","0","0","0"
