"noun_no","dictionary_stem","weak_stem","strong_stem","japanese_translation","english_translation","gender","noun_type","deponent_singular","deponent_plural","location_name"
"2294","pominięcie","pominięcie","pominięci-","省略","omission","Neuter","2e","0","0","0"
"2295","pomiotło","pomiotło","pomiotł-","恨み","drudge","Neuter","2o","0","0","0"
"2296","pomknięcie","pomknięcie","pomknięci-","スキップ","skipping","Neuter","2e","0","0","0"
"2297","pomylenie","pomylenie","pomyleni-","錯乱","confusion","Neuter","2e","0","0","0"
"2298","pomyślenie","pomyślenie","pomyśleni-","考え","thought","Neuter","2e","0","0","0"
"2299","pomówienie","pomówienie","pomówieni-","中傷","slander","Neuter","2e","0","0","0"
"2300","poncho","poncho","ponch-","ポンチョ","poncho","Neuter","2o","0","0","0"
"2301","ponczo","ponczo","poncz-","ポンチョ","poncho","Neuter","2o","0","0","0"
"2302","poniesienie","poniesienie","poniesieni-","運ばれる","carried","Neuter","2e","0","0","0"
"2303","ponikło","ponikło","ponikł-","ponikło","ponikło","Neuter","2o","0","0","0"
"2304","poniżanie","poniżanie","poniżani-","屈辱","humiliation","Neuter","2e","0","0","0"
"2305","poniżenie","poniżenie","poniżeni-","屈辱","humiliation","Neuter","2e","0","0","0"
"2306","ponoszenie","ponoszenie","ponoszeni-","運ぶ","carrying","Neuter","2e","0","0","0"
"2307","popadanie","popadanie","popadani-","落下","falling","Neuter","2e","0","0","0"
"2308","popadnięcie","popadnięcie","popadnięci-","落下","falling","Neuter","2e","0","0","0"
"2309","poparcie","poparcie","poparci-","サポート","support","Neuter","2e","0","0","0"
"2310","popicie","popicie","popici-","試合","bout","Neuter","2e","0","0","0"
"2311","popieprzenie","popieprzenie","popieprzeni-","クソ","fucking","Neuter","2e","0","0","0"
"2312","popieranie","popieranie","popierani-","アドボカシー","advocacy","Neuter","2e","0","0","0"
"2313","popierdolenie","popierdolenie","popierdoleni-","めちゃくちゃ","screwed up","Neuter","2e","0","0","0"
"2314","popiersie","popiersie","popiersi-","バスト","bust","Neuter","2e","0","0","0"
"2315","popijanie","popijanie","popijani-","すすりながら","sipping","Neuter","2e","0","0","0"
"2316","poplecznictwo","poplecznictwo","poplecznictw-","遵守","adherence","Neuter","2o","0","0","0"
"2317","poplątanie","poplątanie","poplątani-","ごちゃ混ぜ","jumble","Neuter","2e","0","0","0"
"2318","popojutrze","popojutrze","popojutrz-","明後日","after tomorrow","Neuter","2e","0","0","0"
"2319","popołudnie","popołudnie","popołudni-","午後","afternoon","Neuter","2e","0","0","0"
"2320","popranie","popranie","poprani-","サポート","support","Neuter","2e","0","0","0"
"2321","poprawianie","poprawianie","poprawiani-","修正","correcting","Neuter","2e","0","0","0"
"2322","poprucie","poprucie","popruci-","混乱","mess","Neuter","2e","0","0","0"
"2323","popryskanie","popryskanie","popryskani-","スプレー","spraying","Neuter","2e","0","0","0"
"2324","popsucie","popsucie","popsuci-","だめにする","spoil it","Neuter","2e","0","0","0"
"2325","popychadło","popychadło","popychadł-","恨み","drudge","Neuter","2o","0","0","0"
"2326","porabianie","porabianie","porabiani-","やって","doing","Neuter","2e","0","0","0"
"2327","poradnictwo","poradnictwo","poradnictw-","ガイダンス","guidance","Neuter","2o","0","0","0"
"2328","porażenie","porażenie","porażeni-","麻痺","paralysis","Neuter","2e","0","0","0"
"2329","porobienie","porobienie","porobieni-","作る","making","Neuter","2e","0","0","0"
"2330","poronienie","poronienie","poronieni-","流産","miscarriage","Neuter","2e","0","0","0"
"2331","porozmawianie","porozmawianie","porozmawiani-","話している","talking","Neuter","2e","0","0","0"
"2332","porozumienie","porozumienie","porozumieni-","合意","agreement","Neuter","2e","0","0","0"
"2333","porozumiewanie","porozumiewanie","porozumiewani-","コミュニケーション","communication","Neuter","2e","0","0","0"
"2334","poroże","poroże","poroż-","アントラーズ","antlers","Neuter","2e","0","0","0"
"2335","poruszenie","poruszenie","poruszeni-","動き","movement","Neuter","2e","0","0","0"
"2336","porwanie","porwanie","porwani-","誘拐","kidnapping","Neuter","2e","0","0","0"
"2337","porzekadło","porzekadło","porzekadł-","言って","saying","Neuter","2o","0","0","0"
"2338","porównanie","porównanie","porównani-","比較","comparison","Neuter","2e","0","0","0"
"2339","porąbanie","porąbanie","porąbani-","ハッキング","hacking","Neuter","2e","0","0","0"
"2340","poręczanie","poręczanie","poręczani-","確実","surety","Neuter","2e","0","0","0"
"2341","poręczenie","poręczenie","poręczeni-","保証","guarantee","Neuter","2e","0","0","0"
"2342","poschnięcie","poschnięcie","poschnięci-","ドライ","dry","Neuter","2e","0","0","0"
"2343","posegregowanie","posegregowanie","posegregowani-","分離","segregation","Neuter","2e","0","0","0"
"2344","poselstwo","poselstwo","poselstw-","メッセージ","the message","Neuter","2o","0","0","0"
"2345","posiadanie","posiadanie","posiadani-","所持","possession","Neuter","2e","0","0","0"
"2346","posiedzenie","posiedzenie","posiedzeni-","ミーティング","meeting","Neuter","2e","0","0","0"
"2347","poskramianie","poskramianie","poskramiani-","飼いならす","taming","Neuter","2e","0","0","0"
"2348","poskrobanie","poskrobanie","poskrobani-","スクレーピング","scraping","Neuter","2e","0","0","0"
"2349","poskromienie","poskromienie","poskromieni-","飼いならす","taming","Neuter","2e","0","0","0"
"2350","posortowanie","posortowanie","posortowani-","選別","sort","Neuter","2e","0","0","0"
"2351","pospieszanie","pospieszanie","pospieszani-","急げ","hurry up","Neuter","2e","0","0","0"
"2352","pospieszenie","pospieszenie","pospieszeni-","忙しい","hurry","Neuter","2e","0","0","0"
"2353","posprzątanie","posprzątanie","posprzątani-","清掃","cleaning up","Neuter","2e","0","0","0"
"2354","pospólstwo","pospólstwo","pospólstw-","人","people","Neuter","2o","0","0","0"
"2355","postanie","postanie","postani-","意思","will","Neuter","2e","0","0","0"
"2356","postanowienie","postanowienie","postanowieni-","解像度","resolution","Neuter","2e","0","0","0"
"2357","postarzanie","postarzanie","postarzani-","エージング","aging","Neuter","2e","0","0","0"
"2358","postrojenie","postrojenie","postrojeni-","チューニング","tuning","Neuter","2e","0","0","0"
"2359","postrzeganie","postrzeganie","postrzegani-","感知","perception","Neuter","2e","0","0","0"
"2360","postąpienie","postąpienie","postąpieni-","アクション","action","Neuter","2e","0","0","0"
"2361","postępowanie","postępowanie","postępowani-","手順","procedure","Neuter","2e","0","0","0"
"2362","posunięcie","posunięcie","posunięci-","動く","move","Neuter","2e","0","0","0"
"2363","posuwanie","posuwanie","posuwani-","ナッジング","nudging","Neuter","2e","0","0","0"
"2364","posypanie","posypanie","posypani-","振りかける","sprinkling","Neuter","2e","0","0","0"
"2365","posyłanie","posyłanie","posyłani-","送信","sending","Neuter","2e","0","0","0"
"2366","poszerzanie","poszerzanie","poszerzani-","拡大","widening","Neuter","2e","0","0","0"
"2367","poszerzenie","poszerzenie","poszerzeni-","拡大","widening","Neuter","2e","0","0","0"
"2368","poszukiwanie","poszukiwanie","poszukiwani-","探す","search","Neuter","2e","0","0","0"
"2369","poszybowanie","poszybowanie","poszybowani-","グライド","gliding","Neuter","2e","0","0","0"
"2370","poszycie","poszycie","poszyci-","被覆","sheathing","Neuter","2e","0","0","0"
"2371","posłanie","posłanie","posłani-","メッセージ","message","Neuter","2e","0","0","0"
"2372","posłanko","posłanko","posłank-","メッセンジャー","messenger","Neuter","2o","0","0","0"
"2373","posłowie","posłowie","posłowi-","あとがき","afterword","Neuter","2e","0","0","0"
"2374","posłuchanie","posłuchanie","posłuchani-","観客","audience","Neuter","2e","0","0","0"
"2375","posłuszeństwo","posłuszeństwo","posłuszeństw-","従順","obedience","Neuter","2o","0","0","0"
"2376","potarcie","potarcie","potarci-","こする","rub","Neuter","2e","0","0","0"
"2377","potarganie","potarganie","potargani-","引き裂く","tearing","Neuter","2e","0","0","0"
"2378","potknięcie","potknięcie","potknięci-","スリップ","slip","Neuter","2e","0","0","0"
"2379","potoczenie","potoczenie","potoczeni-","転がる","rollover","Neuter","2e","0","0","0"
"2380","potomstwo","potomstwo","potomstw-","子孫","offspring","Neuter","2o","0","0","0"
"2381","potopienie","potopienie","potopieni-","溺死","drowning","Neuter","2e","0","0","0"
"2382","potrzebowanie","potrzebowanie","potrzebowani-","必要","need","Neuter","2e","0","0","0"
"2383","potwierdzanie","potwierdzanie","potwierdzani-","確認","confirmation","Neuter","2e","0","0","0"
"2384","potwierdzenie","potwierdzenie","potwierdzeni-","確認","confirmation","Neuter","2e","0","0","0"
"2385","potykanie","potykanie","potykani-","つまずく","stumbling","Neuter","2e","0","0","0"
"2386","potęgowanie","potęgowanie","potęgowani-","指数","exponentiation","Neuter","2e","0","0","0"
"2387","potępianie","potępianie","potępiani-","非難","condemnation","Neuter","2e","0","0","0"
"2388","potępienie","potępienie","potępieni-","非難","condemnation","Neuter","2e","0","0","0"
"2389","pouczanie","pouczanie","pouczani-","命令","instruction","Neuter","2e","0","0","0"
"2390","pouczenie","pouczenie","pouczeni-","命令","instruction","Neuter","2e","0","0","0"
"2391","powalenie","powalenie","powaleni-","倒す","knock down","Neuter","2e","0","0","0"
"2392","poważanie","poważanie","poważani-","尊敬","respectability","Neuter","2e","0","0","0"
"2393","powiadomienie","powiadomienie","powiadomieni-","通知","notification","Neuter","2e","0","0","0"
"2394","powidło","powidło","powidł-","混雑する","jam","Neuter","2o","0","0","0"
"2395","powiedzenie","powiedzenie","powiedzeni-","言って","saying","Neuter","2e","0","0","0"
"2396","powiedzonko","powiedzonko","powiedzonk-","言って","saying","Neuter","2o","0","0","0"
"2397","powiercanie","powiercanie","powiercani-","掘削","drilling","Neuter","2e","0","0","0"
"2398","powiercenie","powiercenie","powierceni-","つまらない","boring","Neuter","2e","0","0","0"
"2399","powiernictwo","powiernictwo","powiernictw-","信頼","trust","Neuter","2o","0","0","0"
"2400","powierzanie","powierzanie","powierzani-","委託","entrustment","Neuter","2e","0","0","0"
"2401","powierzenie","powierzenie","powierzeni-","委託","entrusting","Neuter","2e","0","0","0"
"2402","powieszenie","powieszenie","powieszeni-","ぶら下がっている","hanging","Neuter","2e","0","0","0"
"2403","powietrze","powietrze","powietrz-","空気","air","Neuter","2e","0","0","0"
"2404","powikłanie","powikłanie","powikłani-","合併症","complication","Neuter","2e","0","0","0"
"2405","powinięcie","powinięcie","powinięci-","したほうがいい","should","Neuter","2e","0","0","0"
"2406","powinowactwo","powinowactwo","powinowactw-","親和性","affinity","Neuter","2o","0","0","0"
"2407","powitanie","powitanie","powitani-","ようこそ","welcome","Neuter","2e","0","0","0"
"2408","powiązanie","powiązanie","powiązani-","リンク","link","Neuter","2e","0","0","0"
"2409","powiększanie","powiększanie","powiększani-","拡大","magnifying","Neuter","2e","0","0","0"
"2410","powiększenie","powiększenie","powiększeni-","倍率","magnification","Neuter","2e","0","0","0"
"2411","powodzenie","powodzenie","powodzeni-","成功","success","Neuter","2e","0","0","0"
"2412","powonienie","powonienie","powonieni-","匂い","smell","Neuter","2e","0","0","0"
"2413","powołanie","powołanie","powołani-","職業","vocation","Neuter","2e","0","0","0"
"2414","powoływanie","powoływanie","powoływani-","予定","appointment","Neuter","2e","0","0","0"
"2415","powracanie","powracanie","powracani-","戻る","return","Neuter","2e","0","0","0"
"2416","powrócenie","powrócenie","powróceni-","戻る","return","Neuter","2e","0","0","0"
"2417","powrósło","powrósło","powrósł-","バインダー","binder","Neuter","2o","0","0","0"
"2418","powstanie","powstanie","powstani-","上昇","rise","Neuter","2e","0","0","0"
"2419","powtarzanie","powtarzanie","powtarzani-","繰り返し","repetition","Neuter","2e","0","0","0"
"2420","powąchanie","powąchanie","powąchani-","スニッフィング","sniffing","Neuter","2e","0","0","0"
"2421","pozbawianie","pozbawianie","pozbawiani-","奪う","depriving","Neuter","2e","0","0","0"
"2422","pozbawienie","pozbawienie","pozbawieni-","剥奪","deprivation","Neuter","2e","0","0","0"
"2424","pozdrowienie","pozdrowienie","pozdrowieni-","挨拶","greeting","Neuter","2e","0","0","0"
"2425","poznanie","poznanie","poznani-","知識","knowledge","Neuter","2e","0","0","0"
"2426","pozostanie","pozostanie","pozostani-","止まる","stay","Neuter","2e","0","0","0"
"2427","pozwalanie","pozwalanie","pozwalani-","許可する","allowing","Neuter","2e","0","0","0"
"2428","pozwolenie","pozwolenie","pozwoleni-","許可","permission","Neuter","2e","0","0","0"
"2429","pozłacanie","pozłacanie","pozłacani-","金メッキ","gold plating","Neuter","2e","0","0","0"
"2430","połknięcie","połknięcie","połknięci-","飲み込む","swallowing","Neuter","2e","0","0","0"
"2431","połownictwo","połownictwo","połownictw-","釣り","fishing","Neuter","2o","0","0","0"
"2432","położenie","położenie","położeni-","位置","position","Neuter","2e","0","0","0"
"2433","położnictwo","położnictwo","położnictw-","産科","obstetrics","Neuter","2o","0","0","0"
"2434","południe","południe","południ-","南","south","Neuter","2e","0","0","0"
"2435","połykanie","połykanie","połykani-","飲み込む","swallowing","Neuter","2e","0","0","0"
"2436","połączenie","połączenie","połączeni-","繋がり","connection","Neuter","2e","0","0","0"
"2437","pościelenie","pościelenie","pościeleni-","寝具","bedding","Neuter","2e","0","0","0"
"2438","pośmiewisko","pośmiewisko","pośmiewisk-","笑い者","laughing stock","Neuter","2o","0","0","0"
"2439","pośrednictwo","pośrednictwo","pośrednictw-","調停","mediation","Neuter","2o","0","0","0"
"2440","poświęcenie","poświęcenie","poświęceni-","犠牲","sacrifice","Neuter","2e","0","0","0"
"2441","pożarnictwo","pożarnictwo","pożarnictw-","消防","firefighting","Neuter","2o","0","0","0"
"2442","pożegnanie","pożegnanie","pożegnani-","別れ","farewell","Neuter","2e","0","0","0"
"2443","pożycie","pożycie","pożyci-","生活","life","Neuter","2e","0","0","0"
"2444","pożyczanie","pożyczanie","pożyczani-","借りる","borrowing","Neuter","2e","0","0","0"
"2445","pożywienie","pożywienie","pożywieni-","食物","food","Neuter","2e","0","0","0"
"2446","pożądanie","pożądanie","pożądani-","欲望","desire","Neuter","2e","0","0","0"
"2447","pracowanie","pracowanie","pracowani-","働く","working","Neuter","2e","0","0","0"
"2448","pragnienie","pragnienie","pragnieni-","欲望","desire","Neuter","2e","0","0","0"
"2449","prajelito","prajelito","prajelit-","獲物","prey","Neuter","2o","0","0","0"
"2450","pranie","pranie","prani-","洗浄","washing","Neuter","2e","0","0","0"
"2452","pranóże","pranóże","pranóż-","プラノーズ","pranose","Neuter","2e","0","0","0"
"2455","prawdopodobieństwo","prawdopodobieństwo","prawdopodobieństw-","確率","probability","Neuter","2o","0","0","0"
"2456","prawictwo","prawictwo","prawictw-","正義","righteousness","Neuter","2o","0","0","0"
"2457","prawidło","prawidło","prawidł-","ルール","rule","Neuter","2o","0","0","0"
"2458","prawnuczę","prawnuczę","prawnucz-","偉大な孫","great-grandchild","Neuter","3con","0","0","0"
"2459","prawo","prawo","praw-","法","law","Neuter","2o","0","0","0"
"2463","prawosławie","prawosławie","prawosławi-","正統派","Orthodoxy","Neuter","2e","0","0","0"
"2464","prawoznawstwo","prawoznawstwo","prawoznawstw-","法学","jurisprudence","Neuter","2o","0","0","0"
"2465","prażmo","prażmo","prażm-","災害","calamity","Neuter","2o","0","0","0"
"2466","preludium","preludium","preludi-","プレリュード","prelude","Neuter","2um","0","0","0"
"2467","prezbiterium","prezbiterium","prezbiteri-","中会","presbytery","Neuter","2um","0","0","0"
"2468","prezydium","prezydium","prezydi-","幹部","presidium","Neuter","2um","0","0","0"
"2469","produkowanie","produkowanie","produkowani-","製造","production","Neuter","2e","0","0","0"
